t,joint_name,side,angle_deg
10.454000000027008,8.005011334914967,8.005011334914967,13.083765034559107,13.083765034559107
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.454000000027008,8.005011334914967,8.005011334914967,13.083765034559107,13.083765034559107
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.5,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.5,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.5,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.5,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.53200000000652,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.53200000000652,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.53200000000652,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.53200000000652,7.990529629525726,7.990529629525726,22.38447752990853,22.38447752990853
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.594000000040978,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.594000000040978,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.594000000040978,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.594000000040978,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.625,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.625,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.625,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.625,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.65700000000652,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.65700000000652,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.65700000000652,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.65700000000652,8.232848380441244,8.232848380441244,13.651385610995362,13.651385610995362
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.719000000040978,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.719000000040978,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.719000000040978,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.719000000040978,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.735000000044238,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.735000000044238,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.735000000044238,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.735000000044238,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.76600000000326,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.76600000000326,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.76600000000326,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.76600000000326,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.797000000020489,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.797000000020489,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.797000000020489,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.797000000020489,8.524773248777995,8.524773248777995,22.593656102165358,22.593656102165358
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.813000000023749,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.813000000023749,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.813000000023749,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.813000000023749,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.844000000040978,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.844000000040978,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.844000000040978,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.844000000040978,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.860000000044238,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.860000000044238,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.860000000044238,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.860000000044238,8.060366260537965,8.060366260537965,13.245887992555165,13.245887992555165
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.90700000000652,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.90700000000652,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.90700000000652,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.90700000000652,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.922000000020489,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.922000000020489,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.922000000020489,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
10.922000000020489,8.286217674173603,8.286217674173603,13.379811563548468,13.379811563548468
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.0,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.0,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.0,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.0,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.01600000000326,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.01600000000326,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.01600000000326,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.01600000000326,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.047000000020489,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.047000000020489,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.047000000020489,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.047000000020489,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.079000000027008,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.079000000027008,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.079000000027008,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.079000000027008,8.610963916166716,8.610963916166716,22.708757640073536,22.708757640073536
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.110000000044238,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.110000000044238,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.110000000044238,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.110000000044238,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.14100000000326,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.14100000000326,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.14100000000326,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.14100000000326,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.172000000020489,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.172000000020489,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.172000000020489,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.172000000020489,8.116265338542878,8.116265338542878,13.060542540088903,13.060542540088903
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.204000000027008,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.204000000027008,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.204000000027008,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.204000000027008,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.235000000044238,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.235000000044238,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.235000000044238,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.235000000044238,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.25,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.25,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.25,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.25,7.9709501773219955,7.9709501773219955,13.453006940232509,13.453006940232509
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.297000000020489,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.297000000020489,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.297000000020489,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.297000000020489,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.329000000027008,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.329000000027008,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.329000000027008,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.329000000027008,8.576682414100237,8.576682414100237,22.899399032773555,22.899399032773555
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.39100000000326,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.39100000000326,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.39100000000326,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.39100000000326,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.422000000020489,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.422000000020489,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.422000000020489,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.422000000020489,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.454000000027008,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.454000000027008,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.454000000027008,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.454000000027008,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.469000000040978,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.469000000040978,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.469000000040978,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.469000000040978,7.933948500820553,7.933948500820553,13.601258411240313,13.601258411240313
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.51600000000326,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.51600000000326,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.51600000000326,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.51600000000326,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.53200000000652,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.53200000000652,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.53200000000652,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.53200000000652,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.563000000023749,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.563000000023749,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.563000000023749,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.563000000023749,7.963755775267778,7.963755775267778,12.926301650196693,12.926301650196693
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.610000000044238,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.610000000044238,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.610000000044238,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.610000000044238,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.64100000000326,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.64100000000326,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.64100000000326,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.64100000000326,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
11.65700000000652,8.052812417663606,8.052812417663606,13.132238597237528,13.132238597237528
t,shoulder_L_abd_raw,shoulder_L_abd_smoothed,shoulder_R_abd_raw,shoulder_R_abd_smoothed
